address,symbol,name,decimals,total_supply,block_number
0x3ab63309f85df5d4c3351ff8eacb87980e05da4e,WHEAT,Wheat Token,18,185983010108397042073110,
0xd0759956fae5f5e55c84fdff2341b93d0303a62d,ZDCASH,ZDCASH,18,200000000000000000000000000,
0x698aa347d65abebb52901163f65b77c4ce441939,Cake-LP,Pancake LPs,18,14405266648333429776112,
0x7dfc53bdc9fd8995df1b1c8a50e564a49ab658ec,FTHD,Future Hodl,9,1000000000000000000000,
0x857b222fc79e1cbbf8ca5f78cb133d1b7cf34bbd,LTO,LTO Network,18,500000000000000000000000000,
0x916792fd41855914ba4b71285c8a05b866f0618b,PAYB,Paybswap,18,1000000000000000000000000000,
0x7ce0fa39cd43a6888101dfdda0f7481622ed254e,BeQuiteBSC,Bequite BSC,9,90000000000000000000,
0xb789f0cbba9f8805519eb6d688c7b77aa1e26069,FFD,Fast Food Token,18,745774325806451612895884,
0xc15fa3e22c912a276550f3e5fe3b0deb87b55acd,Cake-LP,Pancake LPs,18,3882101676028631643430921,
0xd909840613fcb0fadc6ee7e5ecf30cdef4281a68,BBOO,Bamboo Token,18,1948846021859817983207375,
0xe02df9e3e622debdd69fb838bb799e3f168902c5,BAKE,BakeryToken,18,672124721812268228878701663,
0x7c9e73d4c71dae564d41f78d56439bb4ba87592f,ibBUSD,Interest Bearing BUSD,18,300278217769406885521070979,
0x8f30114846012e5c1fa33f32cf93b0250c90e05a,BLP,Bakery LPs,18,4590421381145267853369,
0xf2511b5e4fb0e5e2d123004b672ba14850478c14,3NRV-LP,Nerve 3pool LP,18,297759737566235689551946458,
0xa2b726b1145a4773f68593cf171187d8ebe4d495,INJ,Injective Protocol,18,7500000000000000000000000,
0x70e132641d6f1bd787b119a289fee544fbb2f316,2GoShi,2GoShi,8,184517319662891502,
0x965b0df5bda0e7a0649324d78f03d5f7f2de086a,COOK,Poly-Peg COOK,18,10000000000000000000000000000,
0x4b6000f9163de2e3f0a01ec37e06e1469dbbce9d,KEYFI,KeyFi Token,18,1000000000000000000000000,
0x4f0ed527e8a95ecaa132af214dfd41f30b361600,vBSWAP,vSWAP.fi,18,24588855343168511483119,
0xc99e3abe7729a3869d5cad631bcbb90e3d389aa2,vBSWAPBUSD,vBSWAP/BUSD Value LP,18,6129909698855941800000,
0x762539b45a1dcce3d36d080f74d1aed37844b878,LINA,Linear Token,18,10000000000000000000000000000,
0xc5768c5371568cf1114cddd52caed163a42626ed,Cake-LP,Pancake LPs,18,13539835546014852822904249,
0x190b589cf9fb8ddeabbfeae36a813ffb2a702454,BDO,bDollar,18,43418376169616254777392736,
0x67d66e8ec1fd25d98b3ccd3b19b7dc4b4b7fc493,FEED,Feeder.finance,18,45623756000000000000000000,
0x257dd90481a39e3ed42b518fba3beb390d9137df,BDOBUSD,BDO/BUSD Value LP,18,11161605326437823785459690884255346232856,
0x096901973ac5b4dd14728fae04597b90b2a47da9,GLTO,Gelato,18,3410938970461787994639772,
0xd467af8c117acaf7b2725a6d35dc5a471a683055,MooEllipsisEPS-BNB,Moo Ellipsis EPS-BNB,18,13791569009568547912803,
0xcad7019d6d84a3294b0494aef02e73bd0f2572eb,Cake-LP,Pancake LPs,18,62300500046788817,
0xf9045866e7b372def1eff3712ce55fac1a98daf0,Cake-LP,Pancake LPs,18,549238379032707719819496,
0x9f4c4ac66a6c4b3b22da214ca43b326fab0826d1,Shake,MilkShake,18,1629044727816560393286380,
0xb0b924c4a31b7d4581a7f78f57cee1e65736be1d,HAPPY,HappyCoin,9,1000000000000000000000000,
0x4c79b8c9cb0bd62b047880603a9decf36de28344,REAU,Vira-lata Finance,9,1000000000000000000000000,
0x066fc8dd5955534a01a9f892314c9b01b59a9c11,PAWS,Animal Adoption Advocacy,9,100000000000000000000000,
0xc737b44cb0aa18815a1f6918eb338dee7e7e6bd7,COMFY,ComfyToken,9,1000000000000000000000,
0xf5db804101d8600c26598a1ba465166c33cdaa4b,AIRT,AirNFTs,,59840,
0x5bccfbd33873a5498f8406146868eddd5e998962,PDO,pDollar,18,622513214424833715772887,
0xf664264e835bc27cbf71da6a6633a6c7b99b9de1,ASCEND,ASCENSION PROTOCOL V2,9,14400000000000000,
0x33a3d962955a3862c8093d1273344719f03ca17c,SPORE,SporeFinance,9,31652763033531438500000000,
0x26a5dfab467d4f58fb266648cae769503cec9580,xMARK,Standard on xDai on BSC,9,1476858149944915,
0x11089b429a6ce64f685d39a197c2154f28801e12,SHL,Shelly,9,100000000000000000,
0xa85aa7c10fd54b6b7a9a356ccc0dcb9a25f379ad,WREGG,World Record Egg Token,18,33500001000000000000100000000000,
0xc5a5d40d91d07518fe28af325fcaae69318792d9,NFTART,NFTArt,18,1000000000000000000000000000000000,
0x4c9e893a114950809e38759fa2f332eec7de7a11,fBUNNY,fBunny Token,18,5857978701453906903159,
0x13969bbeece18da1354561e9b59dc2937ef5c95c,SAFESEX,SafeSex,9,1000000000000000000000000,
0xf859bf77cbe8699013d6dbc7c2b926aaf307f830,BRY,Berry Tributes,18,7864168595679012280420000,
0xf5b21a18a510cd315dd9f46d3c117321f1851d51,APEMOON,APE MOON,18,1000000000000000000000000000000000,
0x63870a18b6e42b01ef1ad8a2302ef50b7132054f,blink,BLinkToken,6,999999999000000,
0x4963c99880cc6a576e1ddadbdffa537f1ed7eb8a,TREE,Tree Nation,18,100000000000000000000000,
0x140f34c8b7a417ee274adfbd1d429511dc07e14d,KOGE,KUSH DOGE,9,420000000000000000000,
0xc7a9c2af263ebb86139cca9349e49b17129ba033,Cake-LP,Pancake LPs,18,109145026761096697564972,
0x39f1014a88c8ec087cedf1bfc7064d24f507b894,SCZ,SafeBSC,18,100000000000000000000000000,
0x3ee2200efb3400fabb9aacf31297cbdd1d435d47,ADA,Cardano Token,18,280000000000000000000000000,
0x3203c9e46ca618c8c1ce5dc67e7e9d75f5da2377,MBOX,Mobox,18,399830726424468517544050272,
0xab6167c247d0dd768a8d8fad7e8b8a29a7456adf,BORED,TheBoringCoin,13,851983034153606957728093485,
0x2222227e22102fe3322098e4cbfe18cfebd57c95,TLM,Alien Worlds Trilium,4,8896623135305,
0x8592fb0e6724a90ce45f05f31b85bddd45931560,SWIN,Swinate,9,1000000000000000000,
0x8597ba143ac509189e89aab3ba28d661a5dd9830,VANCAT,VANCAT Token,0,1000000000000000,
0xbda8d53fe0f164915b46cd2ecffd94254b6086a2,RAKE,RAKE,18,20170011711577446992225,
0x8046fa66753928f35f7db23ae0188ee6743c2fba,Cake-LP,Pancake LPs,18,10614807640785316,
0xf68c9df95a18b2a5a5fa1124d79eeeffbad0b6fa,ANY,Anyswap-BEP20,18,1940363438066328887877746,
0xad1b645167726a87ab568c9c22e1f72bca9768d7,FIREDRAGON,FireDragon,18,1000000000000000000000000000000000,
0x9cb73f20164e399958261c289eb5f9846f4d1404,4Belt,Belt.fi 4Belt,18,676089968661568526343250276,
0xa87536108fbb507d512f8c9c87a6ef27a1de8a0f,Cakery,CakerySwap Token,18,834318839325842696605058,
0x42282fbbef486cf9eaf00cb3030810310f614568,MOONLIGHT,MoonLight,18,1000000000000000000000000000000000,
0x4f5afc97e501907201f94ef7de9f36c4633dcc75,SAFECOM,Safe Community Token,18,666666666666000000000000000000,
0xc4daa5a9f2b832ed0f9bc579662883cd53ea9d61,BRICK,BrickChain,18,173412447288360260629629668,
0xdff88a0a43271344b760b58a35076bf05524195c,PHB,Red Pulse Phoenix Binance,18,3374307751045319550000000000,
0x81859801b01764d4f0fa5e64729f5a6c3b91435b,BFI,bearn.fi,18,48958367613506640351710,
0xc242b6a3983e90d279ed68ac70f47cfc7e5e1e1c,PTLK,Ptlk Token,18,74986510114715967360063692,
0xad9787017e82f6368bbe4893b475caada2258564,BTA,BitcoinAsset,18,5000000000000000000000000,
0x47e7dd5fa9bbd280c5422e5106b1da444344c206,WoW,World of Waves,9,1000000000000000000000000,
0x7a9f28eb62c791422aa23ceae1da9c847cbec9b0,WATCH,yieldwatch,18,20000000000000000000000000,
0xdacd011a71f8c9619642bf482f1d4ceb338cffcf,USDP,USDP Stablecoin,18,193938039890023594514158,
0xddb3bd8645775f59496c821e4f55a7ea6a6dc299,GNANA,Golden Banana,18,3000000000000000000000000000,
0x6d825cda515024d83abf929fae99ca4e137b6094,MOONCORGI,Moon Corgi,9,100000000000000000000000000,
0xbd1ec00b0d1cca9d5b28fbe0bb7d664238af2ffa,Cake-LP,Pancake LPs,18,76609603312521933397,
0x928e55dab735aa8260af3cedada18b5f70c72f1b,FRONT,Frontier Token,18,12364679592070571197580720,
0x7c17c8bed8d14bacce824d020f994f4880d6ab3b,EASY,EASY,18,250000000000000000000000,
0xf16e81dce15b08f326220742020379b855b87df9,ICE,IceToken,18,2965343399444774473381834,
0xacfc95585d80ab62f67a14c566c1b7a49fe91167,FEG,FEGtoken,9,100000000000000000000000000,
0xe0b473c0dd6d7fea5b395c3ce7ffd4fef0ab4373,mooAutoCakeFixed,Moo Auto CAKE,18,2246064559539962526481611,
0x74e4716e431f45807dcf19f284c7aa99f18a4fbc,Cake-LP,Pancake LPs,18,77891766323165956756028,
0x81e4d494b85a24a58a6ba45c9b418b32a4e039de,MOONTOKEN,Moon Token,18,1000000000000000000000000000000000,
0x862827e70221c3a0ba27ab608ddfe4d5d3fe27c2,SAFERUNE,SafeRune,9,1000000000000000000000000,
0x4b0f1812e5df2a09796481ff14017e6005508003,TWT,Trust Wallet,18,1000000000000000000000000000,
0xa5cd6862562e58b90925c03ced91b3b838992e61,SDD,ShetlandSheepdog,9,15000000000000000000,
0x8c5b0e0e8d0db85a3aec2f1b8c2b8b740523f75b,PNDA-V2,Pandaswap V2,18,397386579660236144169,
0x1f534d2b1ee2933f1fdf8e4b63a44b2249d77eaf,ZERO,Zero.Exchange Token,18,72150955258433168785316567,
0x7621886ac71e985dbea4f3f563bbb5a7865876a8,Cake-LP,Pancake LPs,18,5574011223200464928367,
0x45e13311ee99f040bf9a1207eb864aae5aea9119,mooMashMASH-BNB,Moo Mash MASH-BNB,18,1484248821332957860745,
0xf952fc3ca7325cc27d15885d37117676d25bfda6,EGG,Goose Golden Egg,18,2645218374898750327694927,
0x4437743ac02957068995c48e08465e0ee1769fbe,FTS,Fortress,18,10000000000000000000000000,
0xa7ca04f7602cd7a939d3e4827f442f48cf8e9dad,UNFI,Uniswap Finance,18,10000000000000000000000000,
0x8bb0d002bac7f1845cb2f14fe3d6aae1d1601e29,fBUSD,Fortress BUSD,8,21986791901880836,
0xc869a9943b702b03770b6a92d2b2d25cf3a3f571,Cake-LP,Pancake LPs,18,349783878545870521184794,
0x948d2a81086a075b3130bac19e4c6dee1d2e3fe8,Helmet,Helmet.insure Governance Token,18,100000000000000000000000000,
0x7a59bf07d529a5fdbab67d597d63d7d5a83e61e5,bMultiUSDC,bMultiUSDC,18,202582980128223384030864003,
0x9a86fc508a423ae8a243445dba7ed5364118ab1d,beltDAI,beltDAI,18,123236981198288205804729373,
0x55e1b1e49b969c018f2722445cd2dd9818ddcc25,beltUSDT,beltUSDT,18,123882955069075742292517302,
0x9171bf7c050ac8b4cf7835e51f7b4841dfb2ccd0,beltBUSD,beltBUSD,18,229295170818236985278522566,
0x53a53a9e10abe9d18d009f6f962f51dc8b1d6edc,bVenusBUSD,bVenusBUSD,18,68847745529305641780566502,
0xe52c5a3590952f3ed6fccf89a0bd7f38e11c5b98,DEK,DekBox,18,90000000000000000000000000,
0x95c78222b3d6e262426483d42cfa53685a67ab9d,vBUSD,Venus BUSD,8,1048990035804446061,
0x658a109c5900bc6d2357c87549b651670e5b0539,FOR,The Force Token,18,204999999999999999999999999,
0xca69c118fa550387794d48900a866891217e5c9f,MOK,Mocktail,18,5934483634587639323612621,
0x3eb560209b438d4e23833aff6751fcf0b810f60b,mooVenusXRP,Moo Venus XRP,18,468138791998365135923478,
0x4d0228ebeb39f6d2f29ba528e2d15fc9121ead56,Cake-LP,Pancake LPs,18,19157366783919843128647,
0x9c28e48ea9170d9a9cb76d338655b8bd4124bc7a,EarnX,EarnX,9,21000000000000000000000,
0x5a054554b3f0c75063d29250984a921402e1e3a7,Shield Finance,SDF,18,63120936437326407207934900,
0x869dd7a64afbe5370a8c591d9b8650be60c0b8f6,FASTMOON,FastMoon,9,1000000000000000000000000,
0xb2678c414ebc63c9cc6d1a0fc45f43e249b50fde,Cake-LP,Pancake LPs,18,7121746324181991115519,
0x19e506bbf1d8dbd08e963229434634664a577111,TOFU,Tofu Finance,9,7561492165643818726,
0x1434bb50196a0c7ea825940b1dfd8aad25d79817,Cake-LP,Pancake LPs,18,3322571511445223735298733,
0xe1316066af35fbff54f870ea6d1468255602a696,STBB,Stabilize BSC Token,18,705939931270440180082238,
0xbcb24afb019be7e93ea9c43b7e22bb55d5b7f45d,BSCS,BSCS Token,18,500000000000000000000000000,
0x7c1270c00021ea130c3cf81823c08c97d8f40a21,777,Gambler,18,777777777777000000000000000000,
0xa80e042b6fd33b29e6648b2dd1a48a07e4736afe,Cake-LP,Pancake LPs,18,48009446699530302064,
0x207ab8b985ac38b447c9231e5df24b65c88cb8a4,SAFELAMBO,SafeLambo,8,9201373824405197,
0x092bbec1342afffd16cfb41b56343d5a299cdf0d,ShiCo,ShibaCorgi,9,7151943741696343756630935199899,
0x16940bc578c30c7c10a2cf8a150b98a8b1cee152,Cake-LP,Pancake LPs,18,14154791607798189350447,
0x89cb970660737e8ad4d1ba585431985d0dd7a8ff,CANDLES,Happy Birthday,18,916111919514258772979671626069,
0x59fe1dcdcd8918fe7b4e76e21f27599d5a1eaadb,Cake-LP,Pancake LPs,18,6136697322388573166267,
0x3cdd556c882dbeb4a0f3444de6d76e12618c9100,bVenusBTC,bVenusBTC,18,7167276043263157479354,
0x51bd63f240fb13870550423d208452ca87c44444,beltBTC,beltBTC,18,7944644453852972362812,
0x3d46a4b06a1a182c4e6a3862e940881715a993a1,REALMADRIDFC,Real Madrid FC,18,10000000000000000000000000000000,
0x78bc22a215c1ef8a2e41fa1c39cd7bdc09bd5174,RMOON,RocketMoon,9,1000000000000000000000000,
0x94026f0227ce0c9611e8a228f114f9f19cc3fa87,NEON,Neonic,18,2317928319297435827999668,
0xb1b15357f8e209e5a2b8951e1c237c64a7462b8e,MEGASTAR,MegaStar.finance,18,1000000000000000000000000,
0xcf914f67ea96d8738f54d0c5fc2007639da76703,MOONFinance,MOON Finance,9,1000000000000000000000,
0x731c759d4c136aa71c2d211ceef7143ee1a5cd83,DRINKS,Drinks Token,18,2526331256677116343472443,
0x19e7cbecdd23a16dfa5573df54d98f7caae03019,Cake-LP,Pancake LPs,18,1135312011266882974842311,
0x6ff2d9e5891a7a7c554b80e0d1b791483c78bce9,WAULT,Wault Finance,18,1000000000000000000000000,
0xd1b59d11316e87c3a0a069e80f590ba35cd8d8d3,Cake-LP,Pancake LPs,18,59355769626900177298316,
0x481f0557fb3bb5ee461fd47f287b1ca944ad89bc,PURE,PureSwap Token,18,125000000000000000000000000,
0xa13877b015357ce230f765699a88952d246338b5,PLP,PureSwap LP Token,18,2488084250082873933691,
0x617724974218a18769020a70162165a539c07e8a,OLIVE,OliveCash Token,18,1501810070361571956002375,
0xfa4d8f39e624c8bd369d36a0e154ee58ceb89169,Cake-LP,Pancake LPs,18,16483431694217262,
0x8934142fc2ec97f7a94247fb9e86e36963c8ff6e,SAFEMOONKEY,SAFEMOONKEY,9,10000000000000000000,
0xc8f3eca6721638c0ea444a881906c643461bb036,BTP,BitProfit,8,10000000000000000000000,
0xcb3e015d08a8aa4f8ad5ff0278426f49169fddf3,Cake-LP,Pancake LPs,18,5427648981390046,
0x31045e7023e6c388f9447e632a3f9eaff90393fa,SAFETOKEN,Safe Token,18,1000000000000000000000000000000000,
0xbcf39f0edda668c58371e519af37ca705f2bfcbd,pCWS,PolyCrowns,18,10000000000000000000000000,
0xae9269f27437f0fcbc232d39ec814844a51d6b8f,BURGER,Burger Swap,18,12580252417850720599463808,
0x3dcb1787a95d2ea0eb7d00887704eebf0d79bb13,Cake-LP,Pancake LPs,18,473816709955143089130188,
0xb63de0dd2e1c4e898307331dd2c17f98012e1764,PCK,PooCake,9,1000000000000000000000000,
0x1af3b59a839e97e944c65177ab3a024b499133f8,PDAO,PANDADAO,9,100000000000000000000,
0xb3e968ba01a78ea489292130bcf8bbe6a64be648,MOMO,MoMo M Token,,,
0x4fcfa6cc8914ab455b5b33df916d90bfe70b6ab1,SLME,Slime,18,466128960139593885317985,
0xd6004836cb07d063f2cb498c25e351cc93194079,LONG,Long Asset,18,500000000000000000000000000,
0x8a0c542ba7bbbab7cf3551ffcc546cdc5362d2a1,Cryptoz,Cryptoz Cards,,150005,
0xa4f93159ce0a4b533b443c74b89967c60a5969f8,BFT,BitfreshToken,18,550000000000000000000000000,
0x1696a65ea693593ba771b5a7afc54c8eaf4c20de,APE-LP,ApeSwapFinance LPs,18,401381713666310533698994,
0x211ffbe424b90e25a15531ca322adf1559779e45,BUX,BUX Token,18,76384000000000000000000000,
0x82b5c3cde149bb3d2ea0ddd8d34ea4db4e6969e5,SIBA,Siba INU BSC,18,1000000000000000000000000000000000,
0xbf6728454b96a36c720c1bbcae5773aaafd6959b,SPT1-BUSD,SpartanPoolV1-BUSD Token,18,138403519616204230559219,
0x76ed05fa250e8e993275e6e78b470b4d70ed120b,Turing,TuringMachine Token,18,10215286528439654495727,
0x790be81c3ca0e53974be2688cdb954732c9862e1,BREW,CafeSwap Token,18,3268175640066879961979297,
0x3a5325f0e5ee4da06a285e988f052d4e45aa64b4,POLAR,Polaris,18,176602811909090909061143,
0xae315a662b7e0cfec68edce6a06fa918b19e3328,Cake-LP,Pancake LPs,18,3765094911064571848396,
0x9f589e3eabe42ebc94a44727b3f3531c0c877809,TKO,Tokocrypto Token,18,500000000000000000000000000,
0xaee4164c1ee46ed0bbc34790f1a3d1fc87796668,HMDX,Poly-Peg MDX,18,1000000000000000000000000000,
0xaf169e53e9f07de6f9f4eac67e2833c623f0c122,TORPEDO,Torpedo,9,1000000000000000000000000,
0xbb84a2d8fe1f705ff48b6f103620c3e0371c7a04,SHKFN,Shikoku Finance,9,1000000000000000000000000,
0xdc683adb914edf91df4a36c33ee4f59ca41bc263,WAD-LP,Warden LPs,18,489939248298213190135289,
0xd8071461699e287e3f4ff53b733d3a13ff7b6730,SAFERUNE,SafeRune,9,1000000000000000000000000,
0xaa5c91f3df88b8b3863d0899bca33e70482bed2a,WAIV,WAIVLENGTH,9,1000000000000000000000000,
0x7374d161a4a281b7fc817b8ff7cf778a4004f109,SENSIBLE,Sensible Finance,9,1000000000000000000000000,
0x4ceaafd1b2e5464e221c5cb3bdce5fb4629b7aae,SAFUv2,SafeUniverse V2,9,1000000000000000000000000,
0x069b2619eb24367a46fda638bd1b88aa4dad7879,MNDAO,MoonDao,9,1000000000000000000000000,
0x79168b28700a9030055c5bdffb631a25edd115f3,🇺🇸 TRUMP,TRUMP TOKEN,9,100000000000000000000,
0x92a42db88ed0f02c71d439e55962ca7cab0168b5,TRDG,Tardigrades.Finance,9,100000000000000000000000000,
0x125a3e00a9a11317d4d95349e68ba0bc744addc4,TIR,Tir,18,118676399999999999966851,
0xdf3ec0f20fd61491c54a3528554ba125e56d9894,Cake-LP,Pancake LPs,18,109212446758268758020,
0xe834bf723f5bdff34a5d1129f3c31ea4787bc76a,Cake-LP,Pancake LPs,18,5795948641928842051186016,
0x60de5f9386b637fe97af1cc05f25548e9baaee19,DEEP,DeepLock,18,5000000000000000000000000,
0xabae871b7e3b67aeec6b46ae9fe1a91660aadac5,pOPEN,pTokens OPEN,18,2225916139484935358723495,
0x2f3391aebe27393aba0a790aa5e1577fea0361c2,TAKO,Tako Token,18,840539066300059895064471,
0x4487a8a40caa9fa0e70b9041c368b6e0d4089314,POODLE,Poodledog Token,18,10000000000000000000000000000,
0xf907e3a0b5fac468ccf9508a06dca0babc023379,BADASS,BadassMoon,9,1000000000000000000000000,
0x8249bc1dea00660d2d38df126b53c6c9a733e942,BAMI,Bami Token,18,1006823943955500000000991782,
0x844fa82f1e54824655470970f7004dd90546bb28,DOP,Dopple Token,18,43821773731684981684897562,
0x58ba5bd8872ec18bd360a9592149daed2fc57c69,PLANT,PlantSwap,18,38147053554421159478471,
0x58f876857a02d6762e0101bb5c46a8c1ed44dc16,Cake-LP,Pancake LPs,18,5584924366864826173696534,
0xd9bccbbbdfd9d67beb5d2273102ce0762421d1e3,Cake-LP,Pancake LPs,18,7927988146528557890527,
0xdf6b2112c9d7ec7ea9f65a23a2e8e5bec562426f,JUDE,JUDE,18,87061552631743188749106283153714,
0xdcd7c0bedde5a0421f59423648e3f956fcddd5be,UAV,UAVcoin,18,10000000000000000000000000,
0x21dd71ab78ede3033c976948f769d506e4f489ee,Cake-LP,Pancake LPs,18,110817808926891355789571,
0xca3f508b8e4dd382ee878a314789373d80a5190a,BIFI,beefy.finance,18,80000000000000000000000,
0xe76381e4fd8c4492c2e61000d123ae2ca3bda41c,mooMashMASH,Moo Mash MASH,18,43297499227053230785642,
0xf8e026dc4c0860771f691ecffbbdfe2fa51c77cf,BGOV,BGOV Token,18,210200234077474097176186364,
0x16a4a0bb3c8b3dde8459f192b9ae09cad7b95a70,WENM,Wen Moon Token,9,1000000000000000000000000,
0xecd0aa12a453ae356aba41f62483edc35f2290ed,Cake-LP,Pancake LPs,18,28358203007295549179035,
0xa8c2b8eec3d368c0253ad3dae65a5f2bbb89c929,CTK,CertiK Token,6,9008628740560,
0x7ca89b3a7159d3fd20812a8b45b9aff6d9adc9a4,PBT ,Pablo Token,18,960000000000000000003000000000000,
0xbbabf1636b7ab0069a8f7ce76b4afbee2f1e2f2c,LIME,Lime Token,18,797064207095011733609812,
0x1ba42e5193dfa8b03d15dd1b86a3113bbbef8eeb,ZEC,Zcash Token,18,100000000000000000000000,
0x57a5297f2cb2c0aac9d554660acd6d385ab50c6b,vLTC,Venus LTC,8,942166852626896,
0xa25dab5b75ac0e0738e58e49734295bad43d73f1,BITI,biti city,18,109638309236075239189126,
0x8519ea49c997f50ceffa444d240fb655e89248aa,RAMP,RAMP DEFI,18,99646862313000000000000000,
0x425b3f615d11a2c3c3c3882858077d26cb618518,POODL,POODL,18,10000000000000000000000000000,
0xf35262a9d427f96d2437379ef090db986eae5d42,bOPEN,OPEN Governance Token,18,3232366158958836482398518,
0xda292eb82bb9b327fee9d0f42f6ece9156d232c0,SUFO,SafeUFO,9,1000000000000000000000000,
0xdfa7c32a23091f44e05100eb1e6159940bfe30d0,BURNIE,BURNIE,9,1000000000000000000000000,
0xb5389a679151c4b8621b1098c6e0961a3cfee8d4,LAUNCH,Super Launcher,18,6000000000000000000000000,
0xad90c05bc51672eedfee36e58b3ff1a78bbc146d,XSPACE,XSPACE,9,1000000000000000000000000,
0x47962e8312cdf3b0aed694931b3ced94a4de403b,FINE,REFINABLE,9,10000000000000000000,
0xd1d5af92c606c6f2ec59d453f57a6fcc188d7db5,nrvBTC,Nerve anyBTC/BTCB LP,18,1457459165887324598147,
0x83b92d283cd279ff2e057bd86a95bdefffed6faa,Cake-LP,Pancake LPs,18,759753416523421168262,
0xbfa0841f7a90c4ce6643f651756ee340991f99d5,NYA,Nyanswop Token,18,1000000000000000000000000000,
0x8e8538c75f273ab2df6adeecd3622a9c314fccf3,SISHI,Sishi Token,18,178400286016070957227542,
0xf6488205957f0b4497053d6422f49e27944ee3dd,JETS,JetBar,18,40895621653544463307916,
0x58a3b743d845da7e8cade809d491799316a0a2a4,SINBA,King SinBa,18,80000000000000000000000000000000,
0x401479091d0f7b8ae437ee8b054575cd33ea72bd,Cake-LP,Pancake LPs,18,6158437069090768753215717,
0xdd5bad8f8b360d76d12fda230f8baf42fe0022cf,Cake-LP,Pancake LPs,18,161923645614843867767369,
0x16feb16f7ee2190312d03f449eeec2339add2d83,SAFU,SafeUniverse,9,874549665413979000000000,
0xceb2f5e9c7f2d3bcd12a7560d73c56f3396af3f9,DBALL,Dragon Ball Token,18,2196348455296460774474418,
0x5ac52ee5b2a633895292ff6d8a89bb9190451587,BSCX,BSCX,18,9983396000000532846602068,
0x47c42b0a056a9c6e9c65b9ef79020af518e767a5,Cake-LP,Pancake LPs,18,70808098181504003068706,
0x68e374f856bf25468d365e539b700b648bf94b67,MIST,Mist,18,1000000000000000000000000000,
0x4d2b1966f347e48b2d247f684d7677854083e4ab,ENV,ENVFinanceToken,8,12299999899999999,
0x4fb908dc3e4c1033085bdbf23c6a2fee6e3f0ef4,RICH,Rich Gang Token,9,10000000000000000000000000,
0xe6f3bb835575ca880f7fecaafd7233fae46bc6e7,KITTY,MyKitty,9,1000000000000000000000000,
0x5f75692f321639e73459f3f0db355c64a4634fca,MUSKY,ElonMusky,9,1000000000000000000000000,
0x2c624c9ecf16cb81ab85cc2c0b0c5e12a09afda6,Cake-LP,Pancake LPs,18,13729373637381498507858157,
0x372aed0528ea4bc95e1101b2882cb15fca4b226e,TST,Tempest,18,11064090941274139875444732,
0xd2ddfba7bb12f6e70c2aab6b6bf9edaef42ed22f,UBU,UBUToken,18,8951999730643208142028400,
0x506c6f29dbb50ef7d9c580cdb914c0e7877515ae,Cake-LP,Pancake LPs,18,27856339226086776536855,
0xacd7b3d9c10e97d0efa418903c0c7669e702e4c0,ELE,Eleven.finance,18,4234481059488359826903814,
0xa9338126a645aca52aa74ce65fbc1092eb67d335,Cake-LP,Pancake LPs,18,50326210976292330356510,
0xacf47cbeaab5c8a6ee99263cfe43995f89fb3206,Cake-LP,Pancake LPs,18,462698855235686230188538,
0xfca433b1c071737f92b76234984aba10d04de57e,mooCakeV2ALPHA-BNB,Moo CakeV2 ALPHA-BNB,18,9184236058610822091021,
0x96dd399f9c3afda1f194182f71600f1b65946501,COS,Contentos,18,5899144694600000000000000000,
0x9a500b77524d63c7604d8fc7e797b6b76c1e723b,MARSTOKEN,MARS TOKEN,9,1000000000000000000000000,
0x2802eb3a20f5892956d5b9528f6bf13e648534db,ODIN,Odin Protocol,18,90155336544863312636072107,
0xa07c5b74c9b40447a954e1466938b865b6bbea36,vBNB,Venus BNB,8,7588962055755201,
0x5ddae05d2f854926e8070b435d2dfe5edca246d9,KET,Rowket,8,4596761772468033,
0x94292eaeaccc559970dfbf151795bd07bab35185,LATEMOON, DONT LATE MOON FCK,18,100000000000000000000000000,
0x56750c85358c998c28e22b5e6a9cb88e1b6ee0c9,Cake-LP,Pancake LPs,18,252200416967979,
0x1311b352467d2b5c296881badea82850bcd8f886,TOOLS,TOOLS,18,25000000000000000000000000,
0x200062b9e36cfa697cb49b74ea556706e67e5091,Cake-LP,Pancake LPs,18,22693064248574725474102,
0xc87eafc1d1c3f46148ea5446d7a645602340b1e6,BALL,Ball Token,18,473979237375021395920145,
0xb0f2939a1c0e43683e5954c9fe142f7df9f8d967,GEN,Gen Token,18,766729826972559999982068,
0xc89fbab3143ca9a41834b2818b33f4886e7fde01,Cake-LP,Pancake LPs,18,151197396889813365666448,
0x48f2125439a8e0a648b0b508f13ed6c2df9e92be,Cake-LP,Pancake LPs,18,127789174415719434996173,
0x65b050dea610ec5b70c170d078c03937b01b9c76,EARTH,EARTH Token,18,100000000000000000000000000,
0x432fd6b1d2245fd871b5b17cf2ac241ad1604daf,ONGAME,ONGAME,18,1000000000000000000000000000000000,
0x9aff3392610cdfb46bf6948a2d61b6fe16878d25,FORCE,FORCE,9,50000000000000000,
0x958a0166ae5022a96c1d870bd158bc167cebda81,SHIT,SHITZU,9,100000000000000000000000000,
0x70d8929d04b60af4fb9b58713ebcf18765ade422,Cake-LP,Pancake LPs,18,2587316429329454301767,
0xd0840d5f67206f865aee7cce075bd4484cd3cc81,AFEN,Afen,18,850000000000000000000000000,
0xe61b86b8398e0fefa2097a1bcf9f5cf47e0d2484,IP,Interplanetary,9,5000000000000000000,
